1;146,7204926;1534,566876;17524,60153;198482,7669;2248931,187;25481804,85;288729170,6;3271532639;37069084732;4,20022E+11;4,75919E+12;5,39254E+13;6,11018E+14;6,92333E+15;7,84468E+16;8,88866E+17;1,00716E+19;1,14119E+20;1,29306E+21;1,46514E+22;1,66012E+23;1,88105E+24;2,13138E+25;2,41502E+26;2,73641E+27;3,10057E+28;3,5132E+29;3,98074E+30;4,51049E+31;5,11075E+32;5,79089E+33;6,56154E+34;7,43475E+35;8,42417E+36;9,54526E+37
2;145,6311769;1763,836865;19920,91489;225662,3974;2556868,684;28971292,05;328267918,7;3719538287;42145347001;4,77541E+11;5,41092E+12;6,131E+13;6,94692E+14;7,87141E+15;8,91894E+16;1,01059E+18;1,14508E+19;1,29746E+20;1,47013E+21;1,66577E+22;1,88746E+23;2,13864E+24;2,42325E+25;2,74574E+26;3,11114E+27;3,52517E+28;3,9943E+29;4,52586E+30;5,12816E+31;5,81062E+32;6,5839E+33;7,46008E+34;8,45287E+35;9,57778E+36;1,08524E+38
3;123,6037219;1383,248701;15558,19855;176427,4904;1998973,042;22650376,86;256646511,4;2908010820;32950090434;3,73351E+11;4,23036E+12;4,79334E+13;5,43124E+14;6,15403E+15;6,97301E+16;7,90098E+17;8,95244E+18;1,01438E+20;1,14938E+21;1,30234E+22;1,47565E+23;1,67203E+24;1,89455E+25;2,14667E+26;2,43235E+27;2,75605E+28;3,12282E+29;3,53841E+30;4,0093E+31;4,54286E+32;5,14742E+33;5,83244E+34;6,60862E+35;7,4881E+36;8,48462E+37
4;142,3507032;1637,505586;18494,97037;209535,1408;2373988,312;26899329,75;304791208;3453528663;39131245217;4,43388E+11;5,02394E+12;5,69253E+13;6,45009E+14;7,30847E+15;8,28109E+16;9,38313E+17;1,06318E+19;1,20467E+20;1,36499E+21;1,54664E+22;1,75247E+23;1,98569E+24;2,24995E+25;2,54937E+26;2,88864E+27;3,27306E+28;3,70864E+29;4,20218E+30;4,76141E+31;5,39506E+32;6,11304E+33;6,92656E+34;7,84835E+35;8,8928E+36;1,00763E+38
5;139,9287776;1594,802708;18167,23039;205856,23;2332753,577;26432055,71;299496267,6;3393532201;38451437064;4,35686E+11;4,93667E+12;5,59364E+13;6,33804E+14;7,18151E+15;8,13722E+16;9,22012E+17;1,04471E+19;1,18374E+20;1,34128E+21;1,51977E+22;1,72203E+23;1,95119E+24;2,21086E+25;2,50508E+26;2,83846E+27;3,2162E+28;3,64421E+29;4,12918E+30;4,67869E+31;5,30134E+32;6,00684E+33;6,80623E+34;7,712E+35;8,73831E+36;9,90121E+37
6;128,3350759;1503,770576;17017,31729;193018,9295;2187397,949;24785443,36;280838960;3182130221;36056083396;4,08544E+11;4,62913E+12;5,24518E+13;5,94321E+14;6,73413E+15;7,63031E+16;8,64575E+17;9,79633E+18;1,11E+20;1,25772E+21;1,4251E+22;1,61475E+23;1,82964E+24;2,07313E+25;2,34902E+26;2,66163E+27;3,01584E+28;3,41719E+29;3,87195E+30;4,38723E+31;4,97109E+32;5,63264E+33;6,38223E+34;7,23158E+35;8,19396E+36;9,28441E+37
7;163,5955454;1731,185393;19792,68746;224476,6778;2543500,368;28819798,67;326550977,2;3700084167;41924916909;4,75043E+11;5,38262E+12;6,09894E+13;6,91058E+14;7,83024E+15;8,87229E+16;1,0053E+18;1,13909E+19;1,29068E+20;1,46244E+21;1,65706E+22;1,87758E+23;2,12745E+24;2,41058E+25;2,73137E+26;3,09487E+27;3,50673E+28;3,97341E+29;4,50219E+30;5,10134E+31;5,78023E+32;6,54946E+33;7,42106E+34;8,40866E+35;9,52768E+36;1,07956E+38
8;108,6448129;1366,492308;15629,64687;176960,451;2005457,198;22723308,87;257474112,5;2917387470;33056336579;3,74555E+11;4,24401E+12;4,8088E+13;5,44875E+14;6,17387E+15;6,99549E+16;7,92645E+17;8,98131E+18;1,01765E+20;1,15308E+21;1,30654E+22;1,48041E+23;1,67742E+24;1,90065E+25;2,15359E+26;2,44019E+27;2,76494E+28;3,13289E+29;3,54982E+30;4,02223E+31;4,55751E+32;5,16402E+33;5,85125E+34;6,62993E+35;7,51225E+36;8,51198E+37
9;137,2328629;1457,640332;16451,77189;186189,7195;2109707,382;23904446,26;270856817,4;3069023904;34774499579;3,94023E+11;4,4646E+12;5,05874E+13;5,73196E+14;6,49477E+15;7,3591E+16;8,33845E+17;9,44813E+18;1,07055E+20;1,21302E+21;1,37445E+22;1,55736E+23;1,76461E+24;1,99944E+25;2,26553E+26;2,56703E+27;2,90865E+28;3,29573E+29;3,73433E+30;4,23129E+31;4,79439E+32;5,43243E+33;6,15538E+34;6,97454E+35;7,90271E+36;8,9544E+37
10;123,6887388;1399,656383;15804,13788;179108,9472;2029506,815;22996084,04;260564398,2;2952402884;33453089027;3,7905E+11;4,29494E+12;4,86651E+13;5,51415E+14;6,24797E+15;7,07946E+16;8,02159E+17;9,0891E+18;1,02987E+20;1,16692E+21;1,32222E+22;1,49818E+23;1,69756E+24;1,92347E+25;2,17944E+26;2,46948E+27;2,79812E+28;3,1705E+29;3,59242E+30;4,07051E+31;4,61221E+32;5,226E+33;5,92148E+34;6,70951E+35;7,60241E+36;8,61414E+37
11;151,6079009;1765,699826;20101,6085;227754,6949;2580550,666;29240238,28;331314952,8;3754064479;42536555388;4,81973E+11;5,46114E+12;6,18791E+13;7,0114E+14;7,94448E+15;9,00173E+16;1,01997E+18;1,15571E+19;1,30951E+20;1,48378E+21;1,68124E+22;1,90498E+23;2,15849E+24;2,44574E+25;2,77122E+26;3,14002E+27;3,55789E+28;4,03137E+29;4,56787E+30;5,17576E+31;5,86455E+32;6,64501E+33;7,52933E+34;8,53133E+35;9,66668E+36;1,09531E+38
12;90,84005537;1197,944819;13770,90381;156062,8348;1767929,934;20031789,14;226975975,4;2571820311;29140783593;3,30188E+11;3,7413E+12;4,23919E+13;4,80334E+14;5,44257E+15;6,16687E+16;6,98756E+17;7,91746E+18;8,97112E+19;1,0165E+21;1,15178E+22;1,30505E+23;1,47873E+24;1,67552E+25;1,8985E+26;2,15115E+27;2,43743E+28;2,7618E+29;3,12934E+30;3,54579E+31;4,01767E+32;4,55234E+33;5,15816E+34;5,84461E+35;6,62241E+36;7,50373E+37
13;141,9324057;1734,714415;19658,61345;222610,1954;2522373,095;28580432,7;323839956,6;3669365648;41576851478;4,71099E+11;5,33793E+12;6,0483E+13;6,85321E+14;7,76524E+15;8,79863E+16;9,96956E+17;1,12963E+19;1,27996E+20;1,4503E+21;1,64331E+22;1,862E+23;2,10979E+24;2,39056E+25;2,7087E+26;3,06917E+27;3,47762E+28;3,94042E+29;4,46481E+30;5,05899E+31;5,73224E+32;6,49509E+33;7,35945E+34;8,33885E+35;9,44858E+36;1,0706E+38
14;137,0910128;1424,154387;16147,16981;183182,4675;2075886,911;23521599,86;266518127,3;3019864204;34217479648;3,87711E+11;4,39308E+12;4,97771E+13;5,64015E+14;6,39074E+15;7,24122E+16;8,20488E+17;9,29679E+18;1,0534E+20;1,19359E+21;1,35243E+22;1,53241E+23;1,73634E+24;1,96742E+25;2,22924E+26;2,52591E+27;2,86206E+28;3,24294E+29;3,67451E+30;4,16351E+31;4,7176E+32;5,34541E+33;6,05678E+34;6,86282E+35;7,77612E+36;8,81097E+37
15;133,6588531;1580,164162;17717,65519;200913,068;2276475,606;25794509,99;292272195,6;3311678173;37523965734;4,25177E+11;4,81759E+12;5,45872E+13;6,18516E+14;7,00828E+15;7,94095E+16;8,99773E+17;1,01951E+19;1,15519E+20;1,30893E+21;1,48312E+22;1,68049E+23;1,90413E+24;2,15753E+25;2,44466E+26;2,76999E+27;3,13862E+28;3,55631E+29;4,02958E+30;4,56584E+31;5,17346E+32;5,86195E+33;6,64206E+34;7,52598E+35;8,52754E+36;9,66239E+37
16;103,4583083;1155,956355;13015,68585;147486,7697;1671109,315;18935375,44;214552835,2;2431055725;27545807592;3,12116E+11;3,53652E+12;4,00717E+13;4,54044E+14;5,14468E+15;5,82934E+16;6,60511E+17;7,48411E+18;8,4801E+19;9,60863E+20;1,08873E+22;1,23362E+23;1,39779E+24;1,58381E+25;1,79459E+26;2,03341E+27;2,30402E+28;2,61064E+29;2,95806E+30;3,35172E+31;3,79777E+32;4,30317E+33;4,87584E+34;5,52472E+35;6,25995E+36;7,09302E+37
17;138,0139569;1586,491189;18091,87477;205069,1698;2323607,659;26328336,32;298321430,2;3380220464;38300604793;4,33977E+11;4,9173E+12;5,5717E+13;6,31318E+14;7,15334E+15;8,1053E+16;9,18396E+17;1,04062E+19;1,1791E+20;1,33602E+21;1,51381E+22;1,71527E+23;1,94354E+24;2,20219E+25;2,49525E+26;2,82732E+27;3,20358E+28;3,62992E+29;4,11298E+30;4,66034E+31;5,28054E+32;5,98327E+33;6,77953E+34;7,68175E+35;8,70404E+36;9,86237E+37
18;128,2711111;1376,95809;15597,48316;176727,122;2002638,295;22691313,72;257110736,8;2913270580;33009689475;3,74026E+11;4,23802E+12;4,80201E+13;5,44106E+14;6,16516E+15;6,98562E+16;7,91527E+17;8,96863E+18;1,01622E+20;1,15146E+21;1,30469E+22;1,47832E+23;1,67506E+24;1,89797E+25;2,15055E+26;2,43675E+27;2,76103E+28;3,12847E+29;3,54481E+30;4,01655E+31;4,55108E+32;5,15673E+33;5,84299E+34;6,62058E+35;7,50165E+36;8,49997E+37
19;120,783281;1466,582927;16748,01429;189674,5457;2148890,328;24348231,47;275885283,1;3126001651;35420102152;4,01338E+11;4,54748E+12;5,15266E+13;5,83838E+14;6,61535E+15;7,49572E+16;8,49325E+17;9,62354E+18;1,09042E+20;1,23554E+21;1,39996E+22;1,58627E+23;1,79737E+24;2,03656E+25;2,30759E+26;2,61469E+27;2,96265E+28;3,35692E+29;3,80366E+30;4,30985E+31;4,8834E+32;5,53329E+33;6,26966E+34;7,10402E+35;8,04943E+36;9,12064E+37
20;151,5147433;1562,476247;17400,74317;196799,0526;2229779,383;25265151,9;286274566,9;3243719766;36753942515;4,16452E+11;4,71873E+12;5,3467E+13;6,05824E+14;6,86447E+15;7,77799E+16;8,81309E+17;9,98594E+18;1,13149E+20;1,28206E+21;1,45268E+22;1,64601E+23;1,86506E+24;2,11326E+25;2,39449E+26;2,71315E+27;3,07421E+28;3,48333E+29;3,94689E+30;4,47215E+31;5,0673E+32;5,74166E+33;6,50576E+34;7,37154E+35;8,35255E+36;9,46411E+37
21;152,6507371;1667,769784;18881,91584;214116,8127;2425825,259;27486203,15;311439909,7;3528863397;39984848499;4,5306E+11;5,13354E+12;5,81671E+13;6,5908E+14;7,4679E+15;8,46173E+16;9,58782E+17;1,08638E+19;1,23095E+20;1,39477E+21;1,58038E+22;1,7907E+23;2,02901E+24;2,29903E+25;2,60498E+26;2,95165E+27;3,34446E+28;3,78954E+29;4,29385E+30;4,86528E+31;5,51275E+32;6,24638E+33;7,07765E+34;8,01955E+35;9,08679E+36;1,02961E+38
22;140,3260491;1627,665111;18354,68552;207857,8304;2355089,269;26684369,32;302355191,8;3425925928;38818484264;4,39845E+11;4,98379E+12;5,64703E+13;6,39854E+14;7,25006E+15;8,2149E+16;9,30814E+17;1,05469E+19;1,19504E+20;1,35408E+21;1,53428E+22;1,73846E+23;1,96982E+24;2,23196E+25;2,52899E+26;2,86555E+27;3,2469E+28;3,679E+29;4,1686E+30;4,72336E+31;5,35194E+32;6,06418E+33;6,8712E+34;7,78562E+35;8,82173E+36;9,99572E+37
23;126,9556141;1402,687952;15994,04551;181274,3067;2054251,558;23276385,72;263740345,8;2988389379;33860844735;3,8367E+11;4,34729E+12;4,92583E+13;5,58136E+14;6,32413E+15;7,16575E+16;8,11936E+17;9,19989E+18;1,04242E+20;1,18115E+21;1,33833E+22;1,51644E+23;1,71825E+24;1,94691E+25;2,20601E+26;2,49958E+27;2,83223E+28;3,20914E+29;3,63621E+30;4,12012E+31;4,66843E+32;5,2897E+33;5,99365E+34;6,79129E+35;7,69508E+36;8,71914E+37
